company	firm_id	gvkey	year
elitepharma.com	4955	106261	2001
omnienergy.com	10022	65973	2001
pnbc-inc.com	435038	25236	2001
empireresorts.com	6637	29129	2001
trustmark.com	9823	4685	2001
amerisbank.com	6088	30222	2001
informatica.com	8699	120134	2002
transalta.com	10883	14391	2002
antarespharma.com	1546	63700	2002
brookstone.com	6002	27991	2002
mesalabs.com	5266	7275	2002
aam.com	10932	117861	2002
dailyjournal.com	10519	12568	2002
btu.com	1752	15331	2002
apple.com	7538	1690	2002
selective.com	5578	17115	2002
ultrapetroleum.com	11139	108645	2002
infonow.com	392893	24909	2002
cpicorp.com	1070	2555	2002
nationalbeverage.com	6468	24463	2002
genvec.com	8845	111965	2002
arthrocare.com	9897	61996	2002
resolutefp.com	2394	2337	2002
pfeiffer-vacuum.com	11634	63265	2002
maytag.com	3537	7139	2002
bostonprivate.com	6880	29211	2002
bostonscientific.com	5302	25279	2002
caleres.com	576	2436	2002
thorindustries.com	7671	10549	2002
hallmarkgrp.com	9937	27932	2002
specialtylabs.com	5966	141362	2002
ingrammicro.com	4748	63919	2002
uns.com	6001	10757	2002
cohu.com	8944	3158	2002
snl.com	3211	24965	2002
meredith.com	5468	7260	2002
qualcomm.com	10067	24800	2002
wvtc.com	6528	11291	2002
gartner.com	332	12441	2002
swkhold.com	10676	123998	2002
airnet.com	3264	62957	2002
sonomawestholdings.com	6887	11074	2002
gettyimages.com	11979	63196	2002
pdf.com	4591	144437	2002
parkelectro.com	8591	8348	2002
matrixservicecompany.com	2414	23195	2002
singingmachine.com	11051	30964	2002
publicisgroupe.com	6768	101292	2002
bankwithsouthern.com	7241	30055	2002
amenproperties.com	7695	65464	2002
usnrg.com	8249	10938	2002
stillwatermining.com	11929	31203	2002
picoholdings.com	9527	23768	2002
irf.com	3900	6109	2002
comtechtel.com	1273	3358	2002
smithmicro.com	9381	61321	2002
cybexintl.com	8899	6839	2002
souplantation.com	5507	31811	2002
creative.com	9556	25773	2002
diazyme.com	5658	121819	2002
abfsonline.com	4092	63782	2002
rockwellmed.com	5900	66366	2002
cheniere.com	893	29453	2002
kadant.com	10971	25922	2002
riotinto.com	2956	19565	2002
natrol.com	11001	112720	2002
dexyp.com	869879	111631	2002
ultratech.com	12187	28938	2002
dixonusa.com	6479	4005	2002
incyte.com	333	29127	2002
saia.com	10506	150481	2002
alcostoresinc.com	12013	4090	2002
abercrombie.com	2726	63643	2002
aesp.com	3151	64638	2002
aluminalimited.com	1508	16560	2002
protection1.com	8428	30720	2002
insperity.com	6729	64302	2002
pega.com	11035	63290	2002
roanokesteel.com	6707	9170	2002
ecdimail.com	1145	25778	2002
broadwayfederalbank.com	3883	61815	2002
omegaprotein.com	10369	109084	2002
firstharrison.com	11322	117034	2002
spectrumbrands.com	7186	11670	2002
pamtransport.com	11619	12598	2002
energyfocus.com	11381	30614	2002
autoweb.com	151882	119173	2002
repsol.com	6883	15319	2002
teaminc.com	7237	10353	2002
macerich.com	4557	29868	2002
west.com	5549	64055	2002
stewart.com	78	10086	2002
u-g.com	2473	10902	2002
asm.com	9791	1166	2002
amedisys.com	11819	30612	2002
remedystaff.com	3598	63252	2002
travelers.com	3833	62689	2002
americannational.com	413	1526	2002
proiris.com	704	6110	2002
lfg.com	12502	6742	2002
kodak.com	6089	4194	2002
dynatronics.com	1312	4124	2002
wave.com	2241	30649	2002
cadence.com	6323	13421	2002
forwardair.com	350	29206	2002
almostfamily.com	9955	13800	2002
gd.com	412214	5046	2002
renasant.com	473	25173	2002
freshdelmonte.com	8867	30443	2002
amnhealthcare.com	5630	144520	2002
energyfutureholdings.com	9027	10507	2002
csx.com	685287	2574	2002
smithfieldfoods.com	10773	9774	2002
alphanr.com	6420	141400	2002
rayonier.com	5353	5862	2002
pressurebiosciences.com	10378	63901	2002
rvlti.com	676764	29921	2002
coinstar.com	4937	65026	2002
commscope.com	1712	65142	2002
amkor.com	3776	110039	2002
tat-technologies.com	12327	14229	2002
tredegar.com	1736	15459	2002
williams.com	3309	11506	2002
coca-colacompany.com	4522	3144	2002
bankofamerica.com	372668	7647	2002
topimagesystems.com	5362	64036	2002
santanderbank.com	2993	17130	2002
rockfordcorp.com	1506	122678	2002
thezenith.com	6859	13597	2002
parkebank.com	10299	151544	2002
lancastercolony.com	6537	6573	2002
advancedphotonix.com	3119	23616	2002
tradestation.com	5545	65521	2002
symantec.com	4158	15855	2002
goldenflake.com	1868	5210	2002
emeritus.com	3058	61584	2002
landec.com	5913	62169	2002
gpstrategies.com	8219	7759	2002
gsr.com	11892	20488	2002
tiinetworktechnologies.com	9929	10286	2002
cantelmedical.com	6673	2942	2002
trimble.com	4903	22815	2002
university-bank.com	10290	21423	2002
laureate.net	517	13227	2002
oceanbiochem.com	10117	8073	2002
clicksoftware.com	753	137110	2002
sst.com	170	61592	2002
hydrogenics.com	10046	140910	2002
omnicomgroup.com	12674	4066	2002
umpquabank.com	6104	65228	2002
shopko.com	5485	24522	2002
thousandtrails.com	9701	10552	2002
igius.com	5322	28916	2002
pharmoscorp.com	2563	12757	2002
myrepublicbank.com	4317	18040	2002
hickok-inc.com	9888	5621	2002
biglots.com	2027	12123	2002
cambridgeheart.com	6915	63418	2002
interdigital.com	4644	6100	2002
perceptron.com	2161	25676	2002
statestreet.com	313	10035	2002
telus.com	204	2408	2002
delcath.com	3364	140023	2002
igt.com	12006	6097	2002
colonybank.com	1543	66504	2002
bsnsports.com	3175	14490	2002
sanmina.com	10319	28139	2002
hic.us	4560	29741	2002
penskeautomotive.com	384	63847	2002
friedmanindustries.com	12445	4903	2002
enzo.com	3240	4418	2002
lifestorage.com	8142	60914	2002
realtyincome.com	605	30822	2002
akamai.com	156	125595	2002
mmc.com	8069	7065	2002
jbhunt.com	1130	5783	2002
tbirdresources.com	2039	142339	2002
corrpro.com	3471	28942	2002
omegahealthcare.com	649	25633	2002
cpk.com	11303	138321	2002
ascenaretail.com	5373	4072	2002
navg.com	6364	17074	2002
riviana.com	4050	31590	2002
eplus.com	9179	63986	2002
backyardburgers.com	5152	28501	2002
bactolac.com	918	31403	2002
dplinc.com	6515	3814	2002
lannett.com	9567	22632	2002
elecsyscorp.com	2410	29304	2002
rfm.com	3992	30540	2002
adm.com	12128	1722	2002
lillianvernon.com	2184	13693	2002
intel.com	1810	6008	2002
immunogen.com	12807	17101	2002
ncr.com	930	7648	2002
valero.com	12775	15247	2002
wmsi.com	421	11508	2002
donaldson.com	6041	4036	2002
pharmacyclics.com	10909	61448	2002
bankatfirst.com	3829	17195	2002
as-e.com	2036	1554	2002
azz.com	4774	1926	2002
northerntrust.com	2789	7982	2002
meridianbioscience.com	7734	12433	2002
cott.com	1711	20338	2002
siebertnet.com	12469	7315	2002
bp.com	9860	2410	2002
avx.com	1634	1072	2002
rymanhp.com	1240	24620	2002
sangamo.com	9916	133871	2002
airproducts.com	4445	1209	2002
beaconpower.com	4898	141198	2002
hanger.com	6428	16456	2002
winland.com	11029	22729	2002
readingrdi.com	8328	31629	2002
invesco.com	10102	29804	2002
nabors.com	6669	1661	2002
homecityfederal.com	4807	64231	2002
airt.net	5453	1210	2002
hcr-manorcare.com	2336	24607	2002
lionbridge.com	4272	123016	2002
franklincovey.com	3960	25331	2002
iconplc.com	568	110620	2002
rexhall.com	11804	15854	2002
audiocodes.com	1297	120860	2002
storaenso.com	1412	101020	2002
vianetworks-ir.com	6653	130048	2002
hauppauge.com	5711	31748	2002
jll.com	10628	65108	2002
ugicorp.com	5736	10801	2002
nextera.com	83215	120593	2002
mufgamericas.com	361775	2620	2002
mtsint.com	6857	64796	2002
transact-tech.com	12365	63520	2002
analogic.com	2585	1633	2002
healthnet.com	4531	29710	2002
macatawabank.com	3345	107325	2002
galaxyfoods.com	12221	13864	2002
papajohns.com	8054	28397	2002
legalshield.com	12659	8716	2002
midpennbank.com	120	66288	2002
ubics.com	8684	65725	2002
rewardsnetwork.com	5367	12277	2002
aceto.com	10428	1094	2002
avax-tech.com	5198	64182	2002
york.com	4207	13135	2002
flir.com	3620	28477	2002
cblproperties.com	803575	29082	2002
continental-materials.com	3886	3465	2002
53.com	11250	4640	2002
cbscorporation.com	6066	13714	2002
transportamerica.com	3452	30925	2002
fundtech.com	5730	66696	2002
lajollapharmaceutical.com	159	30281	2002
calpine.com	4418	63605	2002
ufpi.com	746	29156	2002
plexus.com	2301	12945	2002
sarepta.com	9366	64857	2002
redlion.com	9957	109079	2002
prgx.com	327	62494	2002
dow-dupont.com	9270	4060	2002
gsrc.com	2125	62844	2002
aosmith.com	8839	9771	2002
pwreit.com	9242	8611	2002
tvia.com	1446	138612	2002
marineproductscorp.com	4717	142546	2002
bioscrip.com	2183	63490	2002
worldwireless.com	10812	108872	2002
edgewell.com	6959	133367	2002
ionmedia.com	329264	30945	2002
thecheesecakefactory.com	1616	25737	2002
mauiland.com	12235	7117	2002
rclcorporate.com	5461	28191	2002
bowl-america.com	5428	2342	2002
churchdwight.com	5447	3026	2002
unitedhealthgroup.com	4714	10903	2002
lehman.com	302811	30128	2002
creditacceptance.com	3948	25339	2002
anadarko.com	4021	11923	2002
microchip.com	5553	27965	2002
ecolab.com	88	4213	2002
judge.com	6716	64387	2002
nl-ind.com	1492	7658	2002
altairnano.com	7378	64550	2002
amdpi.com	11026	109580	2002
tractorsupply.com	8199	29736	2002
ampliphibio.com	5564	30236	2002
commsystems.com	626	3275	2002
tlcvision.com	9944	62465	2002
gentex.com	955	5116	2002
dothill.com	8782	65413	2002
coca-colafemsa.com	5306	28844	2002
sporthaley.com	2286	29997	2002
steelexcel.com	10787	12256	2002
leonardodrs.com	3351	3918	2002
movadogroup.com	3205	7951	2002
orbitintl.com	10209	8176	2002
globecommsystems.com	3392	65244	2002
slb.com	3712	60894	2002
es.com	3536	4467	2002
schnitzersteel.com	3300	29217	2002
tmhcc.com	8173	25877	2002
kewaunee.com	779	6410	2002
scansource.com	2885	29910	2002
ecotradecorporation.com	3933	29063	2002
graham-mfg.com	8596	5254	2002
atceramics.com	9518	1577	2002
sonicautomotive.com	11367	65831	2002
goldenent.com	12103	117036	2002
graftech.com	4633	61153	2002
paradigm-medical.com	176209	63297	2002
bionovaholding.com	6162	63674	2002
gateway.com	11495	29345	2002
apc.com	578792	14565	2002
paulmueller.com	12527	7602	2002
wasteconnections.com	2704	110732	2002
penn-america.com	5997	29088	2002
usxpress.com	4453	30751	2002
dmlp.net	12158	4045	2002
acuitybrands.com	2647	146017	2002
jetblue.com	5378	147305	2002
kellwood.com	4291	6376	2002
rigel.com	10559	133468	2002
gopresto.com	2359	7762	2002
staar.com	5701	9969	2002
nec.com	8826	7652	2002
jbssinc.com	3980	24755	2002
trammellcrow.com	3832	65773	2002
borgwarner.com	6190	28742	2002
aeroflex.com	9377	1056	2002
vermontteddybear.com	8981	29284	2002
syntroleum.com	4793	64626	2002
omnicell.com	8964	142956	2002
everestre.com	899245	61388	2002
medimmune.com	10268	206184	2002
atni.com	9622	24708	2002
ralphlauren.com	11836	64891	2002
empiredistrict.com	1523	4331	2002
peabodyenergy.com	1427	142460	2002
kirbycorp.com	6687	6461	2002
avnet.com	5994	1919	2002
gentherm.com	10659	28408	2002
ironmountain.com	5420	62374	2002
partech.com	7029	8334	2002
emcore.com	911	64637	2002
purplevrs.com	642	133866	2002
synagro.com	11838	25480	2002
lglgroup.com	9730	6848	2002
graniteconstruction.com	2568	21429	2002
ambac.com	7951	24287	2002
unitedsecuritybank.com	5181	64228	2002
inap.com	815855	124358	2002
ntii.com	478453	29729	2002
hawthornbancshares.com	7275	111179	2002
merit.com	2854	21777	2002
henryschein.com	6856	61494	2002
cephalon.com	11453	23945	2002
contango.com	5030	22053	2002
etcusa.com	783	4415	2002
pactiv.com	10198	125533	2002
intgla.com	7787	28836	2002
emersonradio.com	5167	4322	2002
doubleclickbygoogle.com	5528	66507	2002
impark.com	6179	133369	2002
ilinc.com	12709	66690	2002
bradyid.com	774668	2352	2002
weyerhaeuser.com	7141	11456	2002
hmny.com	11394	65247	2002
gilat.com	8707	28236	2002
ionispharma.com	7694	24040	2002
steelcloud.com	6787	64663	2002
sjindustries.com	12719	9831	2002
synaptics.com	7045	142814	2002
veolia.com	7274	238616	2002
bemis.com	7534	2154	2002
advent.com	1189	61557	2002
ppg.com	10190	8247	2002
ceair.com	3627	64336	2002
gnty.com	6952	110683	2002
wbmd.com	10004	115404	2002
certicom.com	1165	105847	2002
colgatepalmolive.com	832342	3170	2002
dycomind.com	5227	4115	2002
crusaderinsurance.com	906794	10832	2002
clevelandcliffs.com	2693	3107	2002
bunzl.com	1485	100095	2002
raytheon.com	12680	8972	2002
cwco.com	734455	62618	2002
dinebrands.com	848882	24291	2002
butlermfg.com	2254	2518	2002
tegna.com	11388	4988	2002
tetratech.com	11922	24783	2002
macysinc.com	8447	4611	2002
atmosenergy.com	2644	4383	2002
mtb.com	1621	4699	2002
phoenixwm.com	5212	142462	2002
aschulman.com	2544	9472	2002
keytronic.com	58	6416	2002
hain.com	3609	29609	2002
pseg.com	879	8810	2002
lazarediamonds-sea.com	4512	6619	2002
cityholding.com	7117	16781	2002
cascorp.com	4105	2802	2002
siliconimage.com	525	124599	2002
expedeon.com	69055	138744	2002
tomy.com	1833	64896	2002
mckesson.com	2666	30161	2002
cmc.com	3837	3246	2002
hedgepathpharma.com	11108	65703	2002
comarco.com	4520	3218	2002
corecivic.com	9708	65084	2002
gerberscientific.net	2089	5142	2002
7-eleven.com	12560	9872	2002
trcsolutions.com	3716	10297	2002
murphyoilcorp.com	10709	7620	2002
simmonsbank.com	197184	19355	2002
monogrambio.com	7717	134308	2002
starrett.com	969	10030	2002
brookfield.com	5141	2369	2002
civb.com	10752	21593	2002
idt.com	10337	6003	2002
arm.com	3881	109179	2002
kenseynash.com	5678	61703	2002
crbard.com	9632	2044	2002
quantum.com	6909	8867	2002
igo.com	6264	137434	2002
sandata.com	624	12178	2002
immucell.com	9575	13235	2002
buckeye.com	10437	13526	2002
kuboo.com	6031	109920	2002
cascadianrx.com	2987	20245	2002
dyax.com	10894	112754	2002
dtag.com	677	66061	2002
viasat.com	4745	64088	2002
parkerdrilling.com	1051	8357	2002
hastingsmfg.com	10487	5519	2002
mooremedical.com	472	7556	2002
thehackettgroup.com	5676	111000	2002
db.com	6750	15576	2002
ghco.com	7370	11300	2002
biomerica.com	1931	7662	2002
exxonmobil.com	3002	4503	2002
amerigroupcorp.com	6164	145367	2002
sonoco.com	3771	9815	2002
strattec.com	11174	31567	2002
ofgbancorp.com	351976	16981	2002
martek.com	5124	29278	2002
simpsonmfg.com	1078	30260	2002
usoncology.com	7165	60835	2002
cbrands.com	3169	2710	2002
cameco.com	11371	24370	2002
cyilimited.com	2970	31424	2002
catofashions.com	395	2818	2002
dnb.com	11494	4094	2002
hdfcbank.com	536	144535	2002
antheminc.com	10680	145046	2002
agcocorp.com	12805	25180	2002
euronetworldwide.com	2685	64536	2002
rehabcare.com	889	24219	2002
federalrealty.com	11876	4605	2002
cabotcorp.com	7790	2593	2002
ameriserv.com	8403	17269	2002
taitroncomponents.com	12448	31738	2002
magicsoftware.com	1803	25367	2002
mateon.com	8526	28795	2002
conedison.com	8212	3413	2002
kellyservices.com	2113	6379	2002
mercerint.com	6524	14563	2002
arcelormittal.com	6540	65248	2002
aetna.com	5262	1177	2002
cubic.com	135271	4223	2002
encompasshealth.com	815531	12589	2002
seitel.com	4367	9589	2002
republicbank.com	8902	112721	2002
expediagroup.com	853533	126296	2002
bio-rad.com	9109	2220	2002
techsol.com	11414	24474	2002
agenusbio.com	8617	129466	2002
ask.com	6288	121834	2002
bancorpsouth.com	7119	14219	2002
flexiblesolutions.com	448	126010	2002
idexcorp.com	56	15267	2002
preformed.com	117	19305	2002
credit-suisse.com	9291	28838	2002
scholastic.com	12510	9466	2002
polydex.com	808	8666	2002
nextgen.com	224999	8858	2002
pharmchek.com	12490	24389	2002
ert.com	1839	64341	2002
4licensingcorp.com	5130	6661	2002
cyanotech.com	5380	12575	2002
copart.com	12353	29901	2002
tunstall.com	8131	1523	2002
permapipe.com	8017	19431	2002
mack-cali.com	3812	30637	2002
exfo.com	2720	137377	2002
abaxis.com	6644	24888	2002
amriglobal.com	12025	118081	2002
roguewave.com	377	64029	2002
expeditors.com	5252	4494	2002
rentawreck.com	1535	9052	2002
commercialfurnituregroup.com	8481	4553	2002
applebeescanada.com	10739	16665	2002
imax.com	7555	30312	2002
oreillyauto.com	6647	28180	2002
netapp.com	154	61591	2002
spectrumcontrol.com	5632	9937	2002
dollargeneral.com	4572	4016	2002
ea.com	11052	16721	2002
bhbt.com	9255	31895	2002
alaskaair.com	7024	1230	2002
searsholdings.com	2323	6307	2002
stratasys.com	2385	30847	2002
vistagold.com	12132	12321	2002
gseworld.com	3931	13027	2002
analysts.com	5248	1634	2002
head.com	5515	140081	2002
hoovers.com	4686	122171	2002
modine.com	11851	7486	2002
vivus.com	888	30007	2002
cymer.com	4972	63600	2002
iisysinc.com	8029	133045	2002
nobellearning.com	4119	12855	2002
sumtotalsystems.com	1789	111579	2002
emcins.com	1237	16716	2002
oilgear.com	8061	8109	2002
lincare.com	61	25062	2002
oceanfirst.com	462011	63232	2002
champps.com	4524	65088	2002
drhorton.com	5960	25340	2002
fpuc.com	9582	4801	2002
mgrc.com	11354	7161	2002
werner.com	7341	12266	2002
thewaltdisneycompany.com	10637	3980	2002
saucony.com	7399	5802	2002
cpac.com	4597	2561	2002
fibermark.com	2534	27924	2002
amrepcorp.com	6560	1618	2002
checkers.com	441236	24671	2002
iridex.com	8854	62168	2002
safetyinsurance.com	792579	148469	2002
conversantmedia.com	5977	133547	2002
morganstanley.com	11616	12124	2002
marten.com	11075	12625	2002
bankpatriot.com	2593	30647	2002
magna.com	3249	6946	2002
pentair.com	5504	8463	2002
gabelli.com	966	118264	2002
deepwater.com	12168	28338	2002
nutrien.com	892583	16582	2002
autonation.com	6854	9063	2002
ctiindustries.com	1893	65765	2002
apachecorp.com	228	1678	2002
microvision.com	8511	63531	2002
ultimatesoftware.com	12237	111064	2002
sonic.com	4824	29709	2002
eatonvance.com	8604	4201	2002
olin.com	2457	8123	2002
bonso.com	2548	15327	2002
amerisourcebergen.com	12725	31673	2002
naturesbountyco.com	4541	7798	2002
plainsallamerican.com	176	116029	2002
tescocorp.com	12118	20747	2002
forrester.com	5982	64061	2002
madcatz.com	7242	29627	2002
nice.com	9868	61902	2002
cnoocltd.com	3688	142540	2002
quidel.com	6322	7526	2002
sportsmansguide.com	2942	12222	2002
pgi.com	3898	62317	2002
petrochina.com.cn	5185	133870	2002
ruger.com	63214	10124	2002
dorel.com	1340	22049	2002
ottertail.com	1491	8199	2002
oilstatesintl.com	11629	142260	2002
idt.net	10494	62396	2002
bjsrestaurants.com	785	63739	2002
oxy.com	1527	8068	2002
insitevision.com	8933	29032	2002
rubios.com	1888	120557	2002
trci.net	11955	10382	2002
apricusbio.com	9352	62110	2002
ampcopgh.com	859876	1613	2002
kornferry.com	9019	118267	2002
sap.com	12749	103487	2002
mondelezinternational.com	9909	142953	2002
trueblue.com	5532	22207	2002
exar.com	12358	4476	2002
westaff.com	3472	62733	2002
astafunding.com	1425	61544	2002
cnty.com	273	29151	2002
phazarcorp.com	415	6308	2002
kimberly-clark.com	9417	6435	2002
ciber.com	869	29900	2002
slgreen.com	4365	65290	2002
curtisswright.com	8341	3662	2002
nuskin.com	605064	64028	2002
immucor.com	11068	11914	2002
callon.com	892	15060	2002
arris.com	10954	28853	2002
worldmarket.com	12325	62590	2002
misonix.com	8097	24890	2002
cintas.com	2797	3062	2002
unitedrentals.com	7851	66065	2002
goldcorp.com	8050	15037	2002
meritagehospitality.com	6369	13759	2002
gpigaming.com	6472	29964	2002
netguru.com	153	63384	2002
oled.com	2080	25274	2002
usg.com	9918	10816	2002
ctscorp.com	11652	2577	2002
mihomes.com	12453	12615	2002
sonicwall.com	10642	126322	2002
novartis.com	12347	101310	2002
twec.com	10310	12421	2002
stec-inc.com	4951	134384	2002
livemicrosystems.com	6181	29746	2002
glatfelter.com	11600	5179	2002
washreit.com	1354	11301	2002
conmed.com	5842	13623	2002
gehl.com	11509	17202	2002
sigmatronintl.com	3603	29698	2002
radview.com	8373	138621	2002
schoolspecialty.com	2263	111491	2002
gsk.com	6198	5180	2002
parkervision.com	2443	29332	2002
valueline.com	6861	11099	2002
lilly.com	5126	6730	2002
alliantenergy.com	10275	11554	2002
hartehanks.com	10572	12545	2002
ggp.com	8728	28119	2002
nuveen.com	3147	25296	2002
marathonoil.com	10493	7017	2002
